Time_ms;Coronal;Sagital;Transversal;;
11254;-1.909.547.380.613.070;30.571.003.199.430.400;-0.8221747907014182;#DCM=0.18,-0.98,-0.06,0.70,0.17,-0.69,0.69,0.09,0.72,72456;#DCM=0.14,0.99,-0.08,-0.71,0.16,0.69,0.70,-0.04,0.72,85891
11274;-22.591.224.504.834.400;3.239.791.349.414.300;-15.536.092.287.766.600;#DCM=0.19,-0.98,-0.06,0.72,0.18,-0.67,0.66,0.08,0.74,72497;#DCM=0.14,0.99,-0.08,-0.71,0.16,0.69,0.70,-0.04,0.72,85891
11295;-20.700.134.011.259.900;3.478.448.638.197.240;-20.851.990.681.240.800;#DCM=0.20,-0.98,-0.06,0.75,0.19,-0.64,0.63,0.08,0.77,72538;#DCM=0.14,0.99,-0.08,-0.71,0.16,0.69,0.70,-0.04,0.72,85891
11315;-20.700.134.011.259.900;34.813.791.011.576.100;-20.851.990.681.240.800;#DCM=0.20,-0.98,-0.06,0.75,0.19,-0.64,0.63,0.08,0.77,72538;#DCM=0.14,0.99,-0.08,-0.70,0.16,0.69,0.70,-0.04,0.72,85932
11335;-21.216.631.359.672.900;3.405.429.621.063.170;-1.282.404.903.200.960;#DCM=0.20,-0.98,-0.06,0.75,0.19,-0.64,0.63,0.08,0.77,72538;#DCM=0.14,0.99,-0.07,-0.70,0.15,0.70,0.70,-0.05,0.71,85972
11346;-21.216.631.359.672.900;3.405.429.621.063.170;-1.282.404.903.200.960;#DCM=0.20,-0.98,-0.06,0.75,0.19,-0.64,0.63,0.08,0.77,72538;#DCM=0.14,0.99,-0.07,-0.70,0.15,0.70,0.70,-0.05,0.71,85993
11366;-21.733.155.432.299.300;3.410.001.981.319.090;-0.4779277579419999;#DCM=0.20,-0.98,-0.06,0.75,0.19,-0.64,0.63,0.08,0.77,72538;#DCM=0.14,0.99,-0.06,-0.70,0.14,0.70,0.70,-0.06,0.71,86034
11387;-21.733.155.432.299.300;3.592.142.938.199.820;-0.4779277579419999;#DCM=0.20,-0.98,-0.05,0.77,0.19,-0.61,0.61,0.08,0.79,72579;#DCM=0.14,0.99,-0.06,-0.70,0.14,0.70,0.70,-0.06,0.71,86034
11407;-21.733.155.432.299.300;3.796.571.487.017.250;-0.4779277579419999;#DCM=0.20,-0.98,-0.05,0.79,0.19,-0.58,0.58,0.08,0.81,72620;#DCM=0.14,0.99,-0.06,-0.70,0.14,0.70,0.70,-0.06,0.71,86034
11428;-26.038.618.824.106.700;38.008.390.476.808.500;-0.1009325628795575;#DCM=0.20,-0.98,-0.05,0.79,0.19,-0.58,0.58,0.08,0.81,72620;#DCM=0.15,0.99,-0.05,-0.70,0.14,0.70,0.70,-0.07,0.71,86075
11448;-26.038.618.824.106.700;37.199.880.554.436.000;-0.1009325628795575;#DCM=0.20,-0.98,-0.05,0.79,0.19,-0.58,0.58,0.08,0.81,72620;#DCM=0.15,0.99,-0.05,-0.69,0.14,0.71,0.71,-0.07,0.70,86116
11468;-2.414.740.158.910.030;39.058.358.871.484.800;-0.6305380991787699;#DCM=0.21,-0.98,-0.05,0.81,0.20,-0.56,0.55,0.08,0.83,72660;#DCM=0.15,0.99,-0.05,-0.69,0.14,0.71,0.71,-0.07,0.70,86116
11479;-2.414.740.158.910.030;4.005.415.843.760.390;-0.6305380991787699;#DCM=0.21,-0.98,-0.04,0.82,0.20,-0.54,0.54,0.08,0.84,72681;#DCM=0.15,0.99,-0.05,-0.69,0.14,0.71,0.71,-0.07,0.70,86116
11499;-2.414.740.158.910.030;4.005.415.843.760.390;-0.6305380991787699;#DCM=0.21,-0.98,-0.04,0.82,0.20,-0.54,0.54,0.08,0.84,72681;#DCM=0.15,0.99,-0.05,-0.69,0.14,0.71,0.71,-0.07,0.70,86157
11520;-29.534.186.913.337.000;42.097.576.269.080.900;-0.8286501093534231;#DCM=0.21,-0.98,-0.04,0.84,0.20,-0.51,0.51,0.07,0.86,72722;#DCM=0.15,0.99,-0.05,-0.69,0.14,0.71,0.71,-0.07,0.70,86157
11540;-2.764.318.778.492.460;44.259.118.147.761.200;-1.356.089.701.668.280;#DCM=0.21,-0.98,-0.04,0.85,0.21,-0.48,0.48,0.07,0.88,72763;#DCM=0.15,0.99,-0.05,-0.69,0.14,0.71,0.71,-0.07,0.70,86157
11561;-2.764.318.778.492.460;4.590.411.131.462.600;-1.356.089.701.668.280;#DCM=0.22,-0.98,-0.03,0.87,0.21,-0.45,0.45,0.07,0.89,72804;#DCM=0.15,0.99,-0.05,-0.69,0.14,0.71,0.71,-0.07,0.70,86157
11581;-3.195.078.248.903.280;45.901.717.484.563.500;-0.9792709462831009;#DCM=0.22,-0.98,-0.03,0.87,0.21,-0.45,0.45,0.07,0.89,72804;#DCM=0.16,0.99,-0.05,-0.69,0.14,0.71,0.71,-0.08,0.70,86198
11602;-35.743.424.993.148.300;463.555.905.969.455;-14.075.487.401.811.600;#DCM=0.22,-0.98,-0.03,0.87,0.21,-0.45,0.45,0.07,0.89,72804;#DCM=0.16,0.99,-0.05,-0.69,0.15,0.71,0.70,-0.08,0.71,86239
11622;-36.203.272.506.324.100;4.592.188.448.205.730;-14.422.996.840.011.800;#DCM=0.22,-0.98,-0.03,0.87,0.21,-0.45,0.45,0.07,0.89,72804;#DCM=0.17,0.98,-0.05,-0.69,0.15,0.71,0.70,-0.08,0.70,86280
11643;-36.203.272.506.324.100;46.352.819.569.574.800;-14.422.996.840.011.800;#DCM=0.22,-0.98,-0.03,0.87,0.21,-0.45,0.45,0.07,0.89,72804;#DCM=0.17,0.98,-0.05,-0.69,0.15,0.71,0.70,-0.08,0.71,86321
11663;-36.203.272.506.324.100;4.762.233.592.407.570;-14.422.996.840.011.800;#DCM=0.22,-0.98,-0.03,0.88,0.21,-0.43,0.43,0.07,0.90,72845;#DCM=0.17,0.98,-0.05,-0.69,0.15,0.71,0.70,-0.08,0.71,86321
11684;-409.019.614.661.285;4.889.177.065.013.500;-17.421.310.747.019.800;#DCM=0.22,-0.97,-0.03,0.89,0.21,-0.41,0.41,0.06,0.91,72886;#DCM=0.17,0.98,-0.05,-0.69,0.15,0.71,0.70,-0.08,0.71,86321
11704;-409.019.614.661.285;4.889.177.065.013.500;-17.421.310.747.019.800;#DCM=0.22,-0.97,-0.03,0.89,0.21,-0.41,0.41,0.06,0.91,72886;#DCM=0.17,0.98,-0.05,-0.69,0.15,0.71,0.70,-0.08,0.71,86362
11725;-4.044.211.395.295.270;4.889.177.065.013.500;-17.073.801.308.819.600;#DCM=0.22,-0.97,-0.03,0.89,0.21,-0.41,0.41,0.06,0.91,72886;#DCM=0.17,0.99,-0.05,-0.69,0.15,0.71,0.70,-0.08,0.71,86403
11745;-38.551.239.006.960.800;50.159.878.817.094.500;-2.237.414.602.283.130;#DCM=0.22,-0.97,-0.03,0.90,0.22,-0.39,0.39,0.06,0.92,72927;#DCM=0.17,0.99,-0.05,-0.69,0.15,0.71,0.70,-0.08,0.71,86403
11766;-38.551.239.006.960.800;5.155.988.415.074.940;-2.237.414.602.283.130;#DCM=0.23,-0.97,-0.02,0.90,0.22,-0.37,0.37,0.06,0.93,72968;#DCM=0.17,0.99,-0.05,-0.69,0.15,0.71,0.70,-0.08,0.71,86403
11786;-3.127.331.915.913.710;5.282.201.265.052.530;-2.565.237.594.799.660;#DCM=0.23,-0.97,-0.02,0.91,0.23,-0.35,0.35,0.07,0.94,73009;#DCM=0.17,0.99,-0.05,-0.69,0.15,0.71,0.70,-0.08,0.71,86403
11807;-355.855.904.633.877;52.393.503.696.020.900;-21.888.663.734.470.800;#DCM=0.23,-0.97,-0.02,0.91,0.23,-0.35,0.35,0.07,0.94,73009;#DCM=0.16,0.99,-0.05,-0.69,0.15,0.71,0.70,-0.09,0.70,86444
11827;-355.855.904.633.877;5.237.091.056.551.400;-21.888.663.734.470.800;#DCM=0.23,-0.97,-0.02,0.91,0.23,-0.35,0.35,0.07,0.94,73009;#DCM=0.16,0.99,-0.05,-0.69,0.15,0.71,0.71,-0.09,0.70,86484
11837;-355.855.904.633.877;52.011.305.186.294;-21.888.663.734.470.800;#DCM=0.23,-0.97,-0.02,0.91,0.23,-0.35,0.35,0.07,0.94,73009;#DCM=0.16,0.99,-0.05,-0.68,0.15,0.72,0.71,-0.09,0.70,86505
11858;-355.855.904.633.877;5.306.402.515.423.810;-21.888.663.734.470.800;#DCM=0.24,-0.97,-0.01,0.91,0.23,-0.33,0.33,0.07,0.94,73050;#DCM=0.16,0.99,-0.05,-0.68,0.15,0.72,0.71,-0.09,0.70,86505
11878;-3.179.064.970.380.030;5.229.697.448.376.630;-17.603.499.330.174.800;#DCM=0.24,-0.97,-0.01,0.91,0.23,-0.33,0.33,0.07,0.94,73050;#DCM=0.16,0.99,-0.04,-0.67,0.14,0.73,0.72,-0.09,0.69,86546
11899;-3.179.064.970.380.030;5.185.469.577.896.210;-17.603.499.330.174.800;#DCM=0.24,-0.97,-0.01,0.92,0.23,-0.31,0.31,0.07,0.95,73091;#DCM=0.16,0.99,-0.04,-0.67,0.14,0.73,0.73,-0.09,0.68,86587
11919;-3.179.064.970.380.030;53.115.545.999.078.700;-17.603.499.330.174.800;#DCM=0.24,-0.97,-0.01,0.92,0.23,-0.31,0.31,0.07,0.95,73091;#DCM=0.16,0.99,-0.04,-0.67,0.14,0.73,0.73,-0.09,0.68,86587
11940;-3.179.064.970.380.030;52.268.069.484.403.600;-17.603.499.330.174.800;#DCM=0.24,-0.97,-0.01,0.92,0.23,-0.31,0.31,0.07,0.95,73091;#DCM=0.16,0.99,-0.05,-0.66,0.14,0.74,0.73,-0.09,0.67,86628
11960;-3.179.064.970.380.030;5.340.838.215.343.770;-17.603.499.330.174.800;#DCM=0.24,-0.97,-0.01,0.93,0.23,-0.30,0.29,0.07,0.96,73132;#DCM=0.16,0.99,-0.05,-0.66,0.14,0.74,0.73,-0.09,0.67,86628
11980;-3.179.064.970.380.030;5.453.475.446.662.910;-17.603.499.330.174.800;#DCM=0.24,-0.97,-0.00,0.93,0.23,-0.28,0.27,0.07,0.96,73172;#DCM=0.16,0.99,-0.05,-0.66,0.14,0.74,0.73,-0.09,0.67,86628
11991;-3.179.064.970.380.030;5.464.551.871.300.150;-17.603.499.330.174.800;#DCM=0.24,-0.97,0.00,0.93,0.23,-0.27,0.27,0.07,0.96,73193;#DCM=0.16,0.99,-0.05,-0.66,0.14,0.74,0.73,-0.09,0.67,86628
12011;-3.179.064.970.380.030;5.551.668.177.756.730;-17.603.499.330.174.800;#DCM=0.24,-0.97,0.01,0.94,0.23,-0.26,0.25,0.07,0.96,73234;#DCM=0.16,0.99,-0.05,-0.66,0.14,0.74,0.73,-0.09,0.67,86628
12032;-27.480.676.655.021.500;5.551.615.718.983.690;-21.369.598.009.015.900;#DCM=0.24,-0.97,0.01,0.94,0.23,-0.26,0.25,0.07,0.96,73234;#DCM=0.16,0.99,-0.05,-0.65,0.14,0.74,0.74,-0.08,0.67,86669
12052;-27.480.676.655.021.500;5.470.573.737.729.180;-21.369.598.009.015.900;#DCM=0.24,-0.97,0.01,0.94,0.23,-0.26,0.25,0.07,0.96,73234;#DCM=0.15,0.99,-0.05,-0.64,0.14,0.75,0.75,-0.08,0.66,86710
12073;-27.480.676.655.021.500;5.556.100.839.863.520;-21.369.598.009.015.900;#DCM=0.24,-0.97,0.01,0.94,0.23,-0.25,0.24,0.07,0.97,73275;#DCM=0.15,0.99,-0.05,-0.64,0.14,0.75,0.75,-0.08,0.66,86710
12093;-22.092.428.222.763.800;560.450.772.417.412;-19.372.799.992.653.300;#DCM=0.24,-0.97,0.02,0.94,0.23,-0.25,0.23,0.08,0.97,73316;#DCM=0.15,0.99,-0.05,-0.64,0.14,0.75,0.75,-0.08,0.66,86710
12114;-22.092.428.222.763.800;5.518.982.372.553.400;-19.372.799.992.653.300;#DCM=0.24,-0.97,0.02,0.94,0.23,-0.25,0.23,0.08,0.97,73316;#DCM=0.15,0.99,-0.06,-0.63,0.14,0.76,0.76,-0.08,0.65,86751
12134;-215.753.961.619.788;5.471.347.717.007.790;-27.421.005.847.391.500;#DCM=0.24,-0.97,0.02,0.94,0.23,-0.25,0.23,0.08,0.97,73316;#DCM=0.15,0.99,-0.07,-0.63,0.15,0.76,0.76,-0.07,0.64,86792
12155;-215.753.961.619.788;5.521.306.089.094.650;-27.421.005.847.391.500;#DCM=0.24,-0.97,0.02,0.95,0.23,-0.23,0.22,0.08,0.97,73357;#DCM=0.15,0.99,-0.07,-0.63,0.15,0.76,0.76,-0.07,0.64,86792
12175;-215.753.961.619.788;54.836.177.180.052.000;-27.421.005.847.391.500;#DCM=0.24,-0.97,0.02,0.95,0.23,-0.23,0.22,0.08,0.97,73357;#DCM=0.15,0.99,-0.07,-0.62,0.15,0.77,0.77,-0.07,0.64,86833
12196;-17.268.070.235.938.900;5.435.875.962.059.920;-31.187.825.186.595.200;#DCM=0.24,-0.97,0.02,0.95,0.23,-0.23,0.22,0.08,0.97,73357;#DCM=0.14,0.99,-0.08,-0.62,0.15,0.77,0.77,-0.06,0.63,86874
12216;-19.159.865.310.102.200;55.238.040.224.282.900;-2.590.716.879.257.370;#DCM=0.24,-0.97,0.03,0.95,0.22,-0.22,0.21,0.08,0.98,73398;#DCM=0.14,0.99,-0.08,-0.62,0.15,0.77,0.77,-0.06,0.63,86874
12237;-17.268.070.235.938.900;5.628.331.368.819.460;-31.187.825.186.595.200;#DCM=0.24,-0.97,0.04,0.95,0.23,-0.21,0.19,0.08,0.98,73439;#DCM=0.14,0.99,-0.08,-0.62,0.15,0.77,0.77,-0.06,0.63,86874
12257;-2.105.839.792.016.720;5.623.967.919.094.980;-3.545.534.314.257.560;#DCM=0.24,-0.97,0.04,0.95,0.23,-0.21,0.19,0.08,0.98,73439;#DCM=0.14,0.99,-0.09,-0.61,0.16,0.77,0.78,-0.06,0.63,86915
12278;-16.751.337.217.067.800;554.328.691.884.453;-3.921.931.228.287.880;#DCM=0.24,-0.97,0.04,0.95,0.23,-0.21,0.19,0.08,0.98,73439;#DCM=0.14,0.99,-0.09,-0.61,0.16,0.78,0.78,-0.05,0.62,86956
12298;-16.751.337.217.067.800;5.541.119.004.337.460;-3.921.931.228.287.880;#DCM=0.24,-0.97,0.04,0.95,0.23,-0.21,0.19,0.08,0.98,73439;#DCM=0.14,0.99,-0.09,-0.60,0.16,0.78,0.78,-0.05,0.62,86996
12318;-16.751.337.217.067.800;5.550.888.843.333.150;-3.921.931.228.287.880;#DCM=0.24,-0.97,0.04,0.95,0.23,-0.20,0.19,0.08,0.98,73480;#DCM=0.14,0.99,-0.09,-0.60,0.16,0.78,0.78,-0.05,0.62,86996
12329;-16.751.337.217.067.800;5.553.350.171.902.040;-3.921.931.228.287.880;#DCM=0.24,-0.97,0.04,0.95,0.23,-0.20,0.19,0.08,0.98,73480;#DCM=0.14,0.99,-0.09,-0.60,0.16,0.78,0.79,-0.05,0.62,87017
12349;-16.751.337.217.067.800;5.553.350.171.902.040;-3.921.931.228.287.880;#DCM=0.24,-0.97,0.04,0.95,0.23,-0.20,0.19,0.08,0.98,73480;#DCM=0.14,0.99,-0.09,-0.60,0.16,0.78,0.79,-0.05,0.62,87058
12370;-16.751.337.217.067.800;5.553.350.171.902.040;-3.921.931.228.287.880;#DCM=0.24,-0.97,0.04,0.95,0.23,-0.20,0.19,0.08,0.98,73521;#DCM=0.14,0.99,-0.09,-0.60,0.16,0.78,0.79,-0.05,0.62,87058
12390;-16.751.337.217.067.800;55.482.177.976.491.800;-3.921.931.228.287.880;#DCM=0.24,-0.97,0.04,0.95,0.23,-0.20,0.19,0.08,0.98,73521;#DCM=0.13,0.99,-0.10,-0.61,0.16,0.78,0.78,-0.05,0.62,87099
12411;-16.751.337.217.067.800;5.538.822.369.947.890;-3.921.931.228.287.880;#DCM=0.25,-0.97,0.03,0.95,0.23,-0.20,0.19,0.08,0.98,73562;#DCM=0.13,0.99,-0.10,-0.61,0.16,0.78,0.78,-0.05,0.62,87099
12431;-12.446.348.705.808.900;5.538.822.369.947.890;-4.298.365.259.895.040;#DCM=0.25,-0.97,0.03,0.95,0.23,-0.20,0.19,0.08,0.98,73562;#DCM=0.13,0.99,-0.10,-0.61,0.16,0.78,0.78,-0.04,0.62,87140
12452;-10.554.336.727.220.300;5.529.022.178.965.890;-4.824.081.400.752.510;#DCM=0.25,-0.97,0.03,0.95,0.24,-0.21,0.19,0.08,0.98,73603;#DCM=0.13,0.99,-0.10,-0.61,0.16,0.78,0.78,-0.04,0.62,87140
12472;-10.554.336.727.220.300;5.428.165.874.001.410;-4.824.081.400.752.510;#DCM=0.25,-0.97,0.03,0.95,0.24,-0.22,0.21,0.08,0.98,73644;#DCM=0.13,0.99,-0.10,-0.61,0.16,0.78,0.78,-0.04,0.62,87140
12492;-10.554.336.727.220.300;5.339.939.217.590.960;-4.824.081.400.752.510;#DCM=0.26,-0.97,0.02,0.94,0.24,-0.24,0.22,0.08,0.97,73684;#DCM=0.13,0.99,-0.10,-0.61,0.16,0.78,0.78,-0.04,0.62,87140
12503;-10.554.336.727.220.300;5.240.169.958.401.270;-4.824.081.400.752.510;#DCM=0.26,-0.97,0.02,0.94,0.24,-0.25,0.24,0.08,0.97,73705;#DCM=0.13,0.99,-0.10,-0.61,0.16,0.78,0.78,-0.04,0.62,87140
12523;-0.8662087130798645;51.114.434.846.981.100;-5.347.375.771.544.600;#DCM=0.26,-0.97,0.01,0.93,0.25,-0.27,0.26,0.08,0.96,73746;#DCM=0.13,0.99,-0.10,-0.61,0.16,0.78,0.78,-0.04,0.62,87140
12544;-0.8662087130798645;5.193.827.441.336.630;-5.347.375.771.544.600;#DCM=0.26,-0.97,0.01,0.93,0.25,-0.27,0.26,0.08,0.96,73746;#DCM=0.13,0.99,-0.10,-0.62,0.16,0.77,0.78,-0.04,0.63,87181
12564;-0.43589251135592566;5.191.755.053.703.310;-5.723.814.426.611.720;#DCM=0.26,-0.97,0.01,0.93,0.25,-0.27,0.26,0.08,0.96,73746;#DCM=0.12,0.99,-0.10,-0.62,0.16,0.77,0.77,-0.03,0.63,87222
12585;-0.43589251135592566;5.273.850.459.485.350;-5.723.814.426.611.720;#DCM=0.26,-0.97,0.01,0.93,0.25,-0.27,0.26,0.08,0.96,73746;#DCM=0.12,0.99,-0.10,-0.63,0.16,0.76,0.77,-0.03,0.64,87263
12605;-0.005734482524718274;5.354.282.357.899.790;-6.100.225.208.627.360;#DCM=0.26,-0.97,0.01,0.93,0.25,-0.27,0.26,0.08,0.96,73746;#DCM=0.12,0.99,-0.10,-0.64,0.16,0.75,0.76,-0.02,0.65,87304
12626;-0.005734482524718274;5.169.822.532.065.030;-6.100.225.208.627.360;#DCM=0.26,-0.97,0.00,0.92,0.25,-0.30,0.29,0.08,0.95,73787;#DCM=0.12,0.99,-0.10,-0.64,0.16,0.75,0.76,-0.02,0.65,87304
12646;-0.005734482524718274;49.849.369.739.544.900;-6.100.225.208.627.360;#DCM=0.26,-0.97,-0.01,0.91,0.25,-0.33,0.32,0.08,0.94,73828;#DCM=0.12,0.99,-0.10,-0.64,0.16,0.75,0.76,-0.02,0.65,87304
12667;0.37269311699933316;50.277.758.171.128.300;-5.675.261.462.143.770;#DCM=0.26,-0.97,-0.01,0.91,0.25,-0.33,0.32,0.08,0.94,73828;#DCM=0.12,0.99,-0.10,-0.65,0.15,0.75,0.75,-0.02,0.66,87345
12687;0.44150848958337124;4.802.499.902.897.180;-5.794.541.583.079.370;#DCM=0.26,-0.96,-0.02,0.90,0.25,-0.36,0.36,0.08,0.93,73869;#DCM=0.12,0.99,-0.10,-0.65,0.15,0.75,0.75,-0.02,0.66,87345
12708;0.44150848958337124;4.883.228.190.615.740;-5.794.541.583.079.370;#DCM=0.26,-0.96,-0.02,0.90,0.25,-0.36,0.36,0.08,0.93,73869;#DCM=0.12,0.99,-0.10,-0.66,0.15,0.74,0.74,-0.02,0.67,87386
12728;0.44150848958337124;4.611.516.496.227.740;-5.794.541.583.079.370;#DCM=0.26,-0.96,-0.03,0.88,0.25,-0.41,0.40,0.08,0.91,73910;#DCM=0.12,0.99,-0.10,-0.66,0.15,0.74,0.74,-0.02,0.67,87386
12749;0.9806917595543514;4.313.516.644.238.490;-5.593.499.130.130.650;#DCM=0.26,-0.96,-0.04,0.85,0.25,-0.46,0.45,0.09,0.89,73951;#DCM=0.12,0.99,-0.10,-0.66,0.15,0.74,0.74,-0.02,0.67,87386
12769;1.410.618.413.608.690;43.943.764.171.771.900;-5.970.388.423.672.360;#DCM=0.26,-0.96,-0.04,0.85,0.25,-0.46,0.45,0.09,0.89,73951;#DCM=0.12,0.99,-0.10,-0.67,0.15,0.73,0.73,-0.01,0.68,87427
12790;1.410.618.413.608.690;4.056.407.058.823.780;-5.970.388.423.672.360;#DCM=0.26,-0.96,-0.05,0.82,0.25,-0.51,0.50,0.09,0.86,73992;#DCM=0.12,0.99,-0.10,-0.67,0.15,0.73,0.73,-0.01,0.68,87427
12810;19.500.655.182.008.900;3.643.056.304.159.500;-5.769.516.676.022.460;#DCM=0.26,-0.96,-0.06,0.79,0.25,-0.56,0.56,0.10,0.82,74033;#DCM=0.12,0.99,-0.10,-0.67,0.15,0.73,0.73,-0.01,0.68,87427
12831;19.500.655.182.008.900;3.722.705.012.483.030;-5.769.516.676.022.460;#DCM=0.26,-0.96,-0.06,0.79,0.25,-0.56,0.56,0.10,0.82,74033;#DCM=0.11,0.99,-0.10,-0.68,0.15,0.72,0.73,-0.01,0.69,87468
12851;19.500.655.182.008.900;3.762.025.552.870.760;-5.769.516.676.022.460;#DCM=0.26,-0.96,-0.06,0.79,0.25,-0.56,0.56,0.10,0.82,74033;#DCM=0.11,0.99,-0.10,-0.68,0.15,0.71,0.72,-0.01,0.69,87508
12861;19.500.655.182.008.900;3.803.191.726.714.880;-5.769.516.676.022.460;#DCM=0.26,-0.96,-0.06,0.79,0.25,-0.56,0.56,0.10,0.82,74033;#DCM=0.11,0.99,-0.10,-0.69,0.15,0.71,0.72,-0.01,0.70,87529
12882;16.917.835.946.256.300;3.419.902.415.050.420;-5.130.467.728.013.650;#DCM=0.25,-0.97,-0.07,0.75,0.24,-0.62,0.61,0.10,0.78,74074;#DCM=0.11,0.99,-0.10,-0.69,0.15,0.71,0.72,-0.01,0.70,87529
12902;16.917.835.946.256.300;3.035.069.938.135.110;-5.130.467.728.013.650;#DCM=0.24,-0.97,-0.08,0.70,0.24,-0.67,0.67,0.10,0.74,74115;#DCM=0.11,0.99,-0.10,-0.69,0.15,0.71,0.72,-0.01,0.70,87529
12923;16.917.835.946.256.300;3.035.069.938.135.110;-5.130.467.728.013.650;#DCM=0.24,-0.97,-0.08,0.70,0.24,-0.67,0.67,0.10,0.74,74115;#DCM=0.11,0.99,-0.10,-0.69,0.15,0.71,0.72,-0.01,0.70,87570
12943;16.917.835.946.256.300;2.956.051.484.074.600;-5.130.467.728.013.650;#DCM=0.24,-0.97,-0.08,0.70,0.24,-0.67,0.67,0.10,0.74,74115;#DCM=0.11,0.99,-0.10,-0.68,0.15,0.72,0.72,-0.01,0.69,87611
12964;20.419.160.530.918.000;2.544.039.765.302.750;-4.405.272.508.785.380;#DCM=0.23,-0.97,-0.10,0.65,0.23,-0.72,0.72,0.11,0.69,74156;#DCM=0.11,0.99,-0.10,-0.68,0.15,0.72,0.72,-0.01,0.69,87611
12984;20.419.160.530.918.000;2.496.279.130.758.370;-4.405.272.508.785.380;#DCM=0.23,-0.97,-0.10,0.65,0.23,-0.72,0.72,0.11,0.69,74156;#DCM=0.11,0.99,-0.11,-0.67,0.15,0.72,0.73,-0.01,0.68,87652
13005;20.419.160.530.918.000;2.414.892.185.044.210;-4.405.272.508.785.380;#DCM=0.23,-0.97,-0.10,0.65,0.23,-0.72,0.72,0.11,0.69,74156;#DCM=0.11,0.99,-0.11,-0.67,0.15,0.73,0.74,-0.01,0.67,87693
13025;20.419.160.530.918.000;2.415.339.707.710.590;-4.405.272.508.785.380;#DCM=0.23,-0.97,-0.10,0.65,0.23,-0.72,0.72,0.11,0.69,74156;#DCM=0.11,0.99,-0.11,-0.66,0.15,0.73,0.74,-0.01,0.67,87734
13046;20.419.160.530.918.000;2.415.339.707.710.590;-4.405.272.508.785.380;#DCM=0.23,-0.97,-0.10,0.65,0.23,-0.72,0.72,0.11,0.69,74156;#DCM=0.11,0.99,-0.11,-0.66,0.15,0.73,0.74,-0.01,0.67,87775
13066;1.852.484.227.052.110;19.596.181.121.877.900;-3.876.744.796.333.890;#DCM=0.22,-0.97,-0.11,0.60,0.22,-0.77,0.77,0.11,0.63,74196;#DCM=0.11,0.99,-0.11,-0.66,0.15,0.73,0.74,-0.01,0.67,87775
13076;1.852.484.227.052.110;16.767.514.689.327.100;-3.876.744.796.333.890;#DCM=0.21,-0.97,-0.11,0.56,0.22,-0.80,0.80,0.11,0.59,74217;#DCM=0.11,0.99,-0.11,-0.66,0.15,0.73,0.74,-0.01,0.67,87775
13097;1.852.484.227.052.110;1.676.303.946.266.330;-3.876.744.796.333.890;#DCM=0.21,-0.97,-0.11,0.56,0.22,-0.80,0.80,0.11,0.59,74217;#DCM=0.11,0.99,-0.11,-0.67,0.15,0.73,0.74,-0.01,0.67,87816
13117;16.630.897.878.298.800;12.598.833.858.071.800;-33.460.460.943.756.700;#DCM=0.20,-0.97,-0.12,0.50,0.21,-0.84,0.84,0.11,0.53,74258;#DCM=0.11,0.99,-0.11,-0.67,0.15,0.73,0.74,-0.01,0.67,87816
13138;16.630.897.878.298.800;13.025.883.945.616.700;-33.460.460.943.756.700;#DCM=0.20,-0.97,-0.12,0.50,0.21,-0.84,0.84,0.11,0.53,74258;#DCM=0.11,0.99,-0.11,-0.67,0.15,0.73,0.74,-0.01,0.68,87857
13158;14.737.306.450.255.000;834.313.270.277.038;-28.132.546.072.098.300;#DCM=0.19,-0.97,-0.13,0.44,0.20,-0.88,0.88,0.11,0.46,74299;#DCM=0.11,0.99,-0.11,-0.67,0.15,0.73,0.74,-0.01,0.68,87857
13179;12.155.667.444.461.600;4.551.331.471.893.200;-21.969.117.709.908.300;#DCM=0.17,-0.98,-0.13,0.37,0.19,-0.91,0.91,0.11,0.40,74340;#DCM=0.11,0.99,-0.11,-0.67,0.15,0.73,0.74,-0.01,0.68,87857
13199;12.155.667.444.461.600;0.3352497826750232;-21.969.117.709.908.300;#DCM=0.16,-0.98,-0.14,0.31,0.19,-0.93,0.94,0.11,0.33,74381;#DCM=0.11,0.99,-0.11,-0.67,0.15,0.73,0.74,-0.01,0.68,87857
13220;12.155.667.444.461.600;0.7220691522716789;-21.969.117.709.908.300;#DCM=0.16,-0.98,-0.14,0.31,0.19,-0.93,0.94,0.11,0.33,74381;#DCM=0.11,0.99,-0.11,-0.67,0.15,0.72,0.73,-0.01,0.68,87898
13240;16.454.053.114.924.700;15.323.270.090.032.200;-25.737.447.154.160.300;#DCM=0.16,-0.98,-0.14,0.31,0.19,-0.93,0.94,0.11,0.33,74381;#DCM=0.11,0.99,-0.11,-0.68,0.15,0.71,0.72,-0.00,0.69,87939
13261;0.9170967342601585;-15.860.055.036.235.500;-22.395.648.973.577.100;#DCM=0.14,-0.98,-0.15,0.26,0.18,-0.95,0.96,0.10,0.28,74422;#DCM=0.11,0.99,-0.11,-0.68,0.15,0.71,0.72,-0.00,0.69,87939
13281;0.37825376606483274;-44.840.215.697.539.400;-2.437.260.549.769.340;#DCM=0.13,-0.98,-0.15,0.21,0.18,-0.96,0.97,0.09,0.23,74463;#DCM=0.11,0.99,-0.11,-0.68,0.15,0.71,0.72,-0.00,0.69,87939
